,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
2372,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Kiefer N.,Schalken S.,14,58,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Krajicek R.,Henman T.,23,11,6.0,4.0,3.0,6.0,4.0,6.0,7.0,5.0,7.0,5.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Lee H.T.,Schuettler R.,182,67,6.0,2.0,3.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Martin T.,Pioline C.,32,10,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Moya C.,Corretja A.,55,8,7.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Norman M.,Mirnyi M.,3,57,3.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Pavel A.,Golmard J.,35,48,6.0,2.0,4.0,1.0,,,,,,,1.0,0.0,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Safin M.,Grosjean S.,7,28,6.0,4.0,7.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Sampras P.,Calleri A.,4,72,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Clement A.,Pavel A.,37,35,3.0,6.0,6.0,2.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Hewitt L.,Enqvist T.,9,5,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Johansson T.,Arthurs W.,91,102,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Kiefer N.,Norman M.,14,3,6.0,2.0,6.0,7.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Krajicek R.,Hrbaty D.,23,36,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Martin T.,Moya C.,32,55,6.0,7.0,6.0,7.0,6.0,1.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Safin M.,Ferrero J.C.,7,12,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,4th Round,5,Sampras P.,Lee H.T.,4,182,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Hewitt L.,Clement A.,9,37,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Martin T.,Johansson T.,32,91,6.0,4.0,6.0,4.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Safin M.,Kiefer N.,7,14,7.0,5.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Sampras P.,Krajicek R.,4,23,4.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,Semifinals,5,Safin M.,Martin T.,7,32,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,Semifinals,5,Sampras P.,Hewitt L.,4,9,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,52,New York,US Open,28/08/2000,Grand Slam,Outdoor,Hard,The Final,5,Safin M.,Sampras P.,7,4,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Bryan M.,2,306,6.0,4.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.02,11.0,1.03,7.5,1.02,6.0,,,,,,,,,,,,,,,,,,,,,,
5264,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Arazi H.,Calleri A.,28,101,6.0,3.0,6.0,3.0,4.0,6.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,1.3,3.25,1.32,2.8,1.3,2.7,1.3330000000000002,3.0,,,,,,,,,,,,,,,,,,,,
5265,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Bastl G.,Prinosil D.,120,64,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.05,1.68,2.1,1.57,2.1,1.5,2.2,1.615,,,,,,,,,,,,,,,,,,,,
5266,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Bjorkman J.,Balcells J.,51,61,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.6,1.27,3.0,1.25,3.0,1.286,3.25,,,,,,,,,,,,,,,,,,,,
5267,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Sanchez D.,95,89,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.42,2.7,1.4,2.5,1.4,2.3,1.5330000000000001,2.375,,,,,,,,,,,,,,,,,,,,
5268,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Brasington J.,Pozzi G.,223,108,6.0,3.0,6.0,4.0,2.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Canas G.,Arthurs W.,27,58,6.0,1.0,6.0,3.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.58,2.25,1.62,2.0,1.65,1.85,1.615,2.2,,,,,,,,,,,,,,,,,,,,
5270,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Blanco G.,12,45,6.0,2.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.16,4.5,1.17,3.85,1.15,3.8,1.167,4.5,,,,,,,,,,,,,,,,,,,,
5271,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Corretja A.,Sluiter R.,11,93,7.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.26,3.5,1.2,3.4,1.2,3.2,1.25,3.5,,,,,,,,,,,,,,,,,,,,
5272,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Costa A.,Harper-Griffith L.,40,297,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.25,1.17,3.85,1.15,3.8,,,,,,,,,,,,,,,,,,,,,,
5273,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Delgado R.,Diaz J.,119,76,4.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.3,3.25,1.35,2.65,1.3,2.7,,,,,,,,,,,,,,,,,,,,,,
5274,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Alami K.,132,125,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.1,1.3,2.85,1.25,3.0,1.3,3.2,,,,,,,,,,,,,,,,,,,,
5275,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Escude N.,Lee H.T.,31,67,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,4.25,1.2,3.55,1.15,3.8,1.25,3.5,,,,,,,,,,,,,,,,,,,,
5276,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Burgsmuller L.,13,72,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,5.7,1.13,4.4,1.15,3.8,1.125,5.5,,,,,,,,,,,,,,,,,,,,
5277,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,di Pasquale A.,5,82,1.0,6.0,6.0,3.0,2.0,6.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,1.1,5.75,1.1,5.0,1.1,4.5,1.143,5.0,,,,,,,,,,,,,,,,,,,,
5278,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Gambill J.M.,Pioline C.,19,62,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,1.4,2.6,1.45,2.2,1.444,2.625,,,,,,,,,,,,,,,,,,,,
5279,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Gaudenzi A.,Simoni A.,57,100,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Gimelstob J.,Tabara M.,174,50,6.0,4.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.95,1.75,1.9,1.7,1.75,1.75,,,,,,,,,,,,,,,,,,,,,,
5281,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Levy H.,327,71,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.4,2.55,1.4,3.0,1.25,2.75,1.4,,,,,,,,,,,,,,,,,,,,
5282,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Golmard J.,Saulnier C.,47,140,7.0,5.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.25,3.55,1.27,3.05,1.25,3.0,1.25,3.5,,,,,,,,,,,,,,,,,,,,
5283,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,van Lottum J.,15,178,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.05,7.5,1.1,4.9,1.05,5.0,,,,,,,,,,,,,,,,,,,,,,
5284,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Vacek J.,9,107,6.0,3.0,6.0,2.0,6.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.05,7.75,,,1.05,5.0,,,,,,,,,,,,,,,,,,,,,,
5285,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Gustafsson M.,4,81,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.05,8.25,1.05,6.0,1.05,5.0,1.05,8.5,,,,,,,,,,,,,,,,,,,,
5286,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Calatrava A.,22,70,6.0,2.0,2.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.4,2.75,1.37,2.6,1.3,2.7,1.444,2.625,,,,,,,,,,,,,,,,,,,,
5287,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ilie A.,Koubek S.,88,84,2.0,6.0,6.0,3.0,1.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,2.0,1.72,1.8,1.8,1.6,1.9,,,,,,,,,,,,,,,,,,,,,,
5288,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ivanisevic G.,Armando H.,16,115,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.0,1.1,5.0,1.1,4.5,1.143,5.0,,,,,,,,,,,,,,,,,,,,
5289,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Johansson T.,Puentes G.,14,116,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.05,6.0,1.03,5.5,,,,,,,,,,,,,,,,,,,,,,
5290,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Kratochvil M.,7,68,1.0,6.0,6.0,1.0,5.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.13,5.1,1.15,4.0,1.1,4.5,1.222,3.75,,,,,,,,,,,,,,,,,,,,
5291,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,Vacek D.,1,761,6.0,4.0,6.0,4.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.02,11.0,,,1.02,6.0,,,,,,,,,,,,,,,,,,,,,,
5292,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Lapentti N.,Chang M.,26,52,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.25,1.6,2.0,1.6,1.9,1.5330000000000001,2.375,,,,,,,,,,,,,,,,,,,,
5293,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Damm M.,48,321,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,5.75,1.15,4.0,1.1,4.5,1.125,5.5,,,,,,,,,,,,,,,,,,,,
5294,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Malisse X.,Carlsen K.,43,262,6.0,1.0,4.0,6.0,3.0,6.0,2.0,1.0,,,1.0,2.0,Retired,1.2,4.2,1.25,3.2,1.2,3.2,,,,,,,,,,,,,,,,,,,,,,
5295,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Mantilla F.,Acasuso J.,63,77,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.35,3.0,1.35,2.7,1.25,3.0,,,,,,,,,,,,,,,,,,,,,,
5296,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Martin T.,Russell M.,34,85,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.16,4.5,1.2,3.5,1.2,3.2,1.222,3.75,,,,,,,,,,,,,,,,,,,,
5297,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Massu N.,Clavet F.,86,69,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,2.15,1.62,2.0,1.6,1.85,1.65,2.375,1.5330000000000001,,,,,,,,,,,,,,,,,,,,
5298,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Meligeni F.,Davydenko N.,87,109,2.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.35,1.6,2.0,1.6,1.9,1.5,2.5,,,,,,,,,,,,,,,,,,,,
5299,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Mirnyi M.,Gaudio G.,44,53,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.45,2.6,1.4,2.45,1.4,2.3,1.444,2.625,,,,,,,,,,,,,,,,,,,,
5300,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Fish M.,17,192,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.18,4.4,1.2,3.55,1.2,3.2,1.182,4.333,,,,,,,,,,,,,,,,,,,,
5301,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Bogomolov Jr.A.,80,1259,6.0,1.0,3.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Heuberger I.,41,134,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,3.6,1.25,3.25,1.2,3.2,1.286,3.25,,,,,,,,,,,,,,,,,,,,
5303,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Pavel A.,Taino E.,21,171,6.0,4.0,5.0,7.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.1,6.0,1.12,4.5,1.1,4.5,,,,,,,,,,,,,,,,,,,,,,
5304,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Enqvist T.,199,23,6.0,3.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,7.0,1.07,5.4,1.08,5.0,1.05,7.0,1.083,,,,,,,,,,,,,,,,,,,,
5305,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Pless K.,Martin A.,91,38,3.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,2.35,1.53,2.3,1.47,2.2,1.45,2.2,1.615,,,,,,,,,,,,,,,,,,,,
5306,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Portas A.,Caratti C.,25,197,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.65,2.1,1.57,2.1,1.65,1.85,,,,,,,,,,,,,,,,,,,,,,
5307,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rafter P.,Bryan B.,6,168,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.04,9.0,1.05,6.0,1.05,5.0,,,,,,,,,,,,,,,,,,,,,,
5308,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rios M.,Hipfl M.,56,73,3.0,6.0,7.0,5.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.28,3.4,1.25,3.15,1.3,2.7,1.3330000000000002,3.0,,,,,,,,,,,,,,,,,,,,
5309,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Rochus O.,39,74,7.0,6.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.3,3.25,1.37,2.5,1.3,2.7,1.4,2.75,,,,,,,,,,,,,,,,,,,,
5310,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rochus C.,Bruguera S.,79,83,3.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.55,2.35,1.6,2.0,1.6,1.9,,,,,,,,,,,,,,,,,,,,,,
5311,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Dosedel S.,18,121,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,7.25,1.05,6.0,1.05,5.0,1.05,8.5,,,,,,,,,,,,,,,,,,,,
5312,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rusedski G.,El Aynaoui Y.,30,49,6.0,7.0,7.0,5.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.26,3.5,1.25,3.1,1.3,2.7,1.25,3.5,,,,,,,,,,,,,,,,,,,,
5313,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Sa A.,Kempes E.,111,122,6.0,2.0,4.0,6.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.35,2.9,1.35,2.65,1.3,2.7,,,,,,,,,,,,,,,,,,,,,,
5314,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,de Chaunac S.,3,257,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Sampras P.,Boutter J.,10,55,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,6.5,1.07,5.5,1.05,5.0,1.071,7.5,,,,,,,,,,,,,,,,,,,,
5316,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Sanguinetti D.,Srichaphan P.,54,126,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.9,1.8,1.9,1.7,1.9,1.6,1.909,1.8,,,,,,,,,,,,,,,,,,,,
5317,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Larsson M.,20,182,7.0,5.0,6.0,4.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.44,2.6,1.4,2.5,1.4,2.3,1.4,2.75,,,,,,,,,,,,,,,,,,,,
5318,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Schalken S.,Lee M.,24,112,3.0,6.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.15,4.85,1.15,4.0,1.15,3.8,1.167,4.5,,,,,,,,,,,,,,,,,,,,
5319,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Kiefer N.,59,29,5.0,7.0,6.0,4.0,1.0,0.0,,,,,1.0,1.0,Retired,3.8,1.22,3.2,1.25,3.0,1.25,3.0,1.3330000000000002,,,,,,,,,,,,,,,,,,,,
5320,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Siemerink J.,Vanek J.,96,94,7.0,6.0,4.0,6.0,6.0,0.0,6.0,4.0,,,3.0,1.0,Completed,1.6,2.2,1.65,1.95,1.7,1.8,,,,,,,,,,,,,,,,,,,,,,
5321,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Stoliarov A.,Rosset M.,75,92,6.0,2.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,,,1.8,1.8,1.75,1.75,,,,,,,,,,,,,,,,,,,,,,
5322,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Vicente F.,Vinciguerra A.,66,42,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,2.55,1.45,2.35,1.45,2.1,1.5,2.5,1.5,,,,,,,,,,,,,,,,,,,,
5323,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Voltchkov V.,Ferreira W.,78,36,4.0,6.0,6.0,3.0,7.0,6.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,2.4,1.5,2.1,1.55,2.0,1.55,2.375,1.5330000000000001,,,,,,,,,,,,,,,,,,,,
5324,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Woodruff C.,Dupuis A.,90,60,6.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.65,2.1,1.65,1.95,1.6,1.9,1.8,1.909,,,,,,,,,,,,,,,,,,,,
5325,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Ulihrach B.,65,35,6.0,7.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.5,1.48,2.35,1.45,2.3,1.4,2.25,1.571,,,,,,,,,,,,,,,,,,,,
5326,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,1st Round,5,Zabaleta M.,Grosjean S.,103,8,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,4.0,1.2,3.7,1.18,3.0,1.25,4.0,1.2,,,,,,,,,,,,,,,,,,,,
5327,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Massu N.,2,86,6.0,7.0,6.0,4.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.01,11.0,1.03,7.0,1.02,6.0,1.03,11.0,,,,,,,,,,,,,,,,,,,,
5328,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Arazi H.,Woodruff C.,28,90,6.0,4.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.75,2.0,1.55,2.1,,,1.615,2.2,,,,,,,,,,,,,,,,,,,,
5329,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Clement A.,Siemerink J.,12,96,6.0,7.0,6.0,4.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.25,3.65,1.2,3.5,1.1,4.5,1.182,4.333,,,,,,,,,,,,,,,,,,,,
5330,53,New York,US Open,27/08/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Corretja A.,Golmard J.,11,47,7.0,5.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.48,2.45,1.38,2.55,1.45,2.2,1.5,2.5,,,,,,,,,,,,,,,,,,,,
